1,1,30.592
2,2,5.7022
3,3,1.4084
4,4,183.96
5,5,17.9
6,6,11.336
8,8,5.2909
10,10,820.83
11,11,128.51
12,12,469.77
13,13,166.54
14,14,4.9387
15,15,236.16
16,16,2.5377
17,17,840.16
18,18,106.26
19,19,427.29
20,20,2.3827
24,24,5.0177
26,26,28.923
27,27,203.62
28,28,70.004
29,29,6.4235
30,30,2.1128
32,32,18.579
33,33,116.43
34,34,1.0923
35,35,756.17
36,36,899.12
37,37,657.53
38,38,7.4355
41,41,18.072
42,42,497.78
44,44,4.1549
45,45,3.8841
47,47,5.5641
48,48,10.053
49,49,2.8609
51,51,2.778
52,52,703.17
53,53,36.503
55,55,1.0525
57,57,51.825
60,60,5.7476
61,61,55.179
62,62,2.0125
65,65,58.601
67,67,3.428
68,68,4.578
69,69,626.45
72,72,952.37
73,73,40.61
74,74,4.3166
75,75,1.5056
76,76,567.32
79,79,1.5414
80,80,2.5339
81,81,9.365
82,82,795.72
83,83,19.482
84,84,161.36
86,86,7.0108
87,87,84.903
88,88,76.617
89,89,1.6559
91,91,884.62
92,92,202.14
94,94,10.253
95,95,195.89
97,97,1.9725
99,99,70.138
100,100,177.6
101,101,57.759
102,102,833.65
103,103,796.56
104,104,998.97
105,105,3.2173
106,106,17.064
107,107,142.65
108,108,15.811
109,109,23.54
110,110,385.94
113,113,13.334
114,114,6.5406
115,115,648.46
116,116,255.73
117,117,343.45
121,121,4.8431
122,122,14.296
125,125,14.571
126,126,1.7746
127,127,401.67
128,128,538.49
130,130,584.44
133,133,8.5341
134,134,5.7238
135,135,378.65
136,136,1.4559
137,137,36.166
138,138,375.48
139,139,11.35
140,140,180.71
142,142,1.0234
143,143,150.77
144,144,6.6208
147,147,139.24
148,148,240.3
149,149,55.431
150,150,4.6996
151,151,1.3742
152,152,363.73
153,153,168.22
155,155,1.8178
156,156,4.9672
159,159,2.4338
160,160,311.33
161,161,1.9834
162,162,2.3271
163,163,4.0687
164,164,669.2
165,165,329.55
166,166,2.2382
167,167,21.772
168,168,37.989
169,169,10.089
170,170,1.1858
171,171,14.984
172,172,3.596
174,174,75.998
175,175,8.0398
176,176,112.94
177,177,41.471
178,178,132.81
179,179,12.085
180,180,2.6024
182,182,35.097
183,183,1.7285
184,184,4.4379
185,185,3.3523
186,186,121.86
187,187,718.38
188,188,151.2
189,189,119.89
190,190,33.512
191,191,32.296
193,193,19.962
195,195,7.5382
196,196,2.6747
197,197,34.139
198,198,2.4183
201,201,98.046
202,202,385.33
203,203,544.4
204,204,1.689
205,205,2.0042
206,206,121.77
207,207,2.3016
209,209,510.18
210,210,4.4699
211,211,5.3758
213,213,441.81
214,214,12.04
216,216,1.5696
217,217,5.5784
219,219,745.74
220,220,347.52
222,222,104.79
224,224,62.222
225,225,753.54
226,226,33.14
227,227,7.8228
228,228,55.832
229,229,104.85
231,231,1.2018
233,233,106.36
235,235,7.3865
236,236,41.824
237,237,31.958
238,238,20.442
239,239,754.41
240,240,794.01
241,241,9.3529
244,244,7.4995
245,245,153.99
247,247,5.9226
250,250,1.9584
251,251,2.3397
252,252,343.33
254,254,1.3622
255,255,128.37
257,257,108.75
258,258,9.747
260,260,2.7518
262,262,8.5302
264,264,389.01
266,266,434.77
268,268,735.84
269,269,53.692
271,271,3.8143
274,274,293.55
275,275,29.231
276,276,1.6449
277,277,980.78
281,281,31.498
282,282,6.9149
283,283,1.0185
284,284,2.1339
286,286,288.9
287,287,65.946
288,288,48.267
292,292,9.5501
293,293,20.001
294,294,2.8774
295,295,49.756
297,297,16.18
299,299,749.76
300,300,290.75
301,301,4.7107
302,302,1.31
304,304,33.72
306,306,52.827
307,307,3.8257
308,308,62.821
309,309,224.82
310,310,151.09
311,311,8.4747
312,312,4.4846
313,313,18.368
314,314,1.7416
315,315,36.164
316,316,6.6908
317,317,140.91
318,318,4.8159
319,319,802.86
320,320,117.09
323,323,518.6
324,324,10.732
325,325,488.67
326,326,157.94
328,328,40.083
329,329,453.4
332,332,234.31
333,333,2.5331
334,334,613.27
335,335,13.744
336,336,3.212
338,338,128.35
339,339,1.2121
342,342,348.6
343,343,29.403
345,345,2.7441
346,346,64.683
348,348,903.54
349,349,912.87
350,350,922.16
351,351,275.11
355,355,46.349
356,356,32.273
359,359,8.6543
362,362,242.5
363,363,58.622
364,364,134
365,365,160.11
368,368,1.003
369,369,41.702
370,370,2.3086
371,371,19.714
372,372,5.1207
373,373,4.3008
375,375,111.27
376,376,4.5455
378,378,2.4486
380,380,6.6404
381,381,3.0995
382,382,53.884
383,383,11.273
384,384,600.86
385,385,74.347
386,386,4.2876
387,387,147.36
388,388,9.7456
389,389,161.29
390,390,132.22
392,392,40.108
393,393,1.5194
394,394,16.419
396,396,375.48
398,398,55.401
399,399,1.5511
400,400,21.839
401,401,44.679
403,403,28.126
409,409,1.5038
411,411,174.42
412,412,2.9083
413,413,49.906
414,414,1.9312
415,415,109.58
416,416,10.722
417,417,216.63
418,418,159.35
419,419,38.198
420,420,760.85
421,421,3.5911
422,422,10.605
423,423,86.665
424,424,741.63
425,425,5.4172
426,426,1.4344
428,428,24.476
429,429,2.5131
430,430,462.53
431,431,56.376
432,432,94.641
433,433,12.408
435,435,417.47
436,436,68.743
438,438,1.3677
439,439,247.57
440,440,573.3
442,442,24.425
443,443,40.356
444,444,1.8337
445,445,6.2246
446,446,1.6366
447,447,479.85
448,448,1.9319
449,449,74.203
450,450,313.39
451,451,600.04
454,454,1.5336
455,455,6.4692
457,457,894.52
458,458,20.432
461,461,260.53
462,462,1.4865
463,463,1.7464
465,465,9.66
467,467,130.62
468,468,778.72
469,469,16.079
473,473,5.8311
475,475,1.1045
476,476,20.599
479,479,2.3074
480,480,1.1251
484,484,8.2522
485,485,14.489
487,487,51.762
490,490,114.52
491,491,42.403
492,492,9.5954
493,493,144.74
494,494,31.313
498,498,2.3008
499,499,109.9
500,500,115.01
501,501,4.1316
502,502,1.8204
504,504,187.99
505,505,2.9062
506,506,2.129
507,507,29.138
509,509,1.3842
515,515,31.275
516,516,5.5645
517,517,9.1021
519,519,7.6271
520,520,372.95
523,523,380.1
524,524,74.029
525,525,309.06
527,527,12.176
528,528,347.31
529,529,6.0419
530,530,69.609
531,531,2.1808
532,532,9.0122
533,533,8.6167
535,535,318.48
536,536,2.9444
538,538,24.812
539,539,45.036
540,540,3.2385
541,541,380.95
542,542,167.9
543,543,461.65
544,544,60.747
545,545,4.12
546,546,83.722
549,549,27.715
550,550,86.82
551,551,60.034
552,552,133.13
553,553,150.4
554,554,49.965
557,557,4.6958
558,558,24.829
560,560,10.582
561,561,6.9039
562,562,55.344
563,563,278.88
564,564,26.973
565,565,99.441
567,567,44.139
568,568,715.42
570,570,31.247
571,571,66.385
574,574,39.614
575,575,8.8775
577,577,33.141
579,579,2.9116
580,580,98.494
581,581,3.16
582,582,118.96
583,583,187
586,586,2.3424
587,587,244.94
588,588,2.9273
589,589,7.0317
593,593,60.585
594,594,11.207
597,597,148.15
598,598,33.38
599,599,3.8476
600,600,1.3567
601,601,4.6861
603,603,21.742
604,604,92.164
605,605,527.68
606,606,1.2194
607,607,2.601
609,609,678.32
610,610,587.53
611,611,35.538
612,612,1.1091
613,613,5.6496
614,614,35.347
615,615,281.7
616,616,270.17
617,617,2.9865
618,618,3.6669
620,620,1.979
622,622,8.036
623,623,12.497
624,624,553.61
625,625,15.786
628,628,20.52
629,629,1.8539
630,630,1.7886
631,631,274.58
633,633,74.87
635,635,1.6558
636,636,1.1947
637,637,4.6575
639,639,7.8139
642,642,1.4924
645,645,19.404
646,646,1.0796
647,647,596.86
650,650,12.394
652,652,648.74
653,653,175.93
655,655,676.16
656,656,133.37
657,657,1.6377
658,658,65.121
659,659,83.339
660,660,538.43
661,661,2.4299
662,662,920.41
663,663,37.09
664,664,4.5508
665,665,765.84
666,666,173.84
668,668,7.344
669,669,611.04
670,670,169.97
673,673,1.2513
674,674,133.29
676,676,3.1434
677,677,37.623
679,679,4.3251
680,680,2.1571
681,681,14.051
684,684,232.86
685,685,38.9
686,686,6.9755
687,687,80.122
689,689,957.14
690,690,176.19
691,691,78.975
693,693,47.987
698,698,8.6802
699,699,120.11
700,700,1.1857
701,701,612.64
703,703,11.07
704,704,21.486
705,705,1.0446
707,707,672.12
708,708,34.712
709,709,35.676
710,710,14.737
711,711,2.86
712,712,99.642
715,715,64.078
717,717,711.35
718,718,5.9963
720,720,44.576
721,721,138.12
722,722,154.8
725,725,16.816
726,726,52.34
728,728,139.08
732,732,148.3
733,733,2.769
734,734,507.53
735,735,478.9
736,736,600.99
737,737,2.0181
738,738,9.1427
740,740,1.8255
741,741,11.176
742,742,167.4
743,743,2.7282
744,744,126.52
745,745,1.2401
746,746,2.0963
749,749,7.5063
750,750,19.617
751,751,13.623
752,752,362.44
753,753,2.7849
754,754,44.659
755,755,217.06
756,756,2.8369
758,758,417.54
759,759,218.17
760,760,133.53
761,761,111.44
762,762,43.478
763,763,744.66
764,764,24.258
765,765,112.35
766,766,14.989
769,769,441.75
770,770,162.31
775,775,702.13
776,776,5.3701
777,777,1.3296
778,778,782.29
779,779,45.529
781,781,168.45
782,782,447.43
783,783,3.8423
784,784,7.1351
785,785,73.685
786,786,9.0236
787,787,13.601
790,790,172.16
793,793,9.4848
795,795,956.02
797,797,11.844
799,799,1.2091
800,800,63.44
801,801,82.061
802,802,20.439
804,804,62.857
806,806,2.5251
807,807,11.126
808,808,2.3201
809,809,7.1195
810,810,7.0204
811,811,2.3692
812,812,322.04
813,813,2.5412
814,814,15.488
815,815,233.07
816,816,22.357
818,818,55.722
819,819,56.257
820,820,27.788
822,822,38.41
823,823,517.81
824,824,3.1276
825,825,27.724
827,827,13.367
828,828,220.03
829,829,20.353
830,830,402.28
833,833,87.039
834,834,62.537
835,835,1.1361
837,837,71.127
838,838,438.55
839,839,29.298
841,841,295.74
842,842,11.432
843,843,1.5573
846,846,17.54
847,847,6.1728
848,848,359.1
849,849,2.1051
850,850,97.208
851,851,282.66
852,852,19.266
853,853,59.175
854,854,1.5623
855,855,42.554
856,856,1.613
857,857,333.09
858,858,124.63
859,859,2.8814
860,860,248.25
863,863,1.145
864,864,895.4
865,865,934.12
866,866,26.547
867,867,3.0771
868,868,655.46
869,869,151.01
870,870,21.377
872,872,14.93
875,875,152.77
876,876,759.71
877,877,214.55
878,878,2.7759
879,879,31.597
881,881,9.9972
883,883,117.13
884,884,3.0725
885,885,1.6615
886,886,38.295
888,888,155.18
889,889,52.709
890,890,3.5873
891,891,10.403
892,892,77.755
895,895,481.63
896,896,61.543
897,897,5.8417
900,900,4.2144
901,901,40.624
903,903,5.5005
904,904,927.2
906,906,4.3115
907,907,192.83
908,908,120.74
909,909,25.162
910,910,289.69
911,911,92.765
912,912,165.77
913,913,714.94
914,914,54.429
915,915,158.75
916,916,134.07
917,917,79.745
918,918,1.8878
920,920,1.094
922,922,589.26
923,923,945.99
924,924,27.699
925,925,16.796
926,926,5.6098
927,927,323.3
928,928,2.2202
929,929,5.2881
930,930,371.12
931,931,12.571
932,932,8.8575
934,934,209.92
937,937,29.085
938,938,3.4404
941,941,71.219
943,943,14.646
944,944,2.9493
948,948,161.45
949,949,660.21
950,950,6.9268
951,951,79.144
952,952,804.74
953,953,49.672
954,954,4.4478
955,955,538.54
957,957,169.75
961,961,763.57
962,962,140.82
964,964,37.474
966,966,8.2607
967,967,185.01
968,968,32.924
969,969,109.15
970,970,11.033
971,971,25.118
973,973,600.42
974,974,709.55
975,975,39.002
976,976,3.247
979,979,5.0206
980,980,10.042
981,981,57.158
982,982,4.5865
983,983,950.91
984,984,46.535
985,985,3.1628
986,986,54.904
988,988,68.394
989,989,73.963
990,990,7.2929
993,993,86.928
994,994,71.971
995,995,10.018
996,996,25.984
997,997,2.7746
998,998,3.2025
999,999,8.5114
1000,1000,218.6
1002,1002,8.2121
1003,1003,45.528
1004,1004,2.2895
1006,1006,3.931
1010,1010,13.647
1011,1011,136.26
1013,1013,1.4395
1015,1015,1.101
1017,1017,224.28
1018,1018,20.052
1021,1021,12.653
1022,1022,41.505
1023,1023,498.25
1025,1025,306.91
1027,1027,94.758
1028,1028,10.774
1029,1029,136.62
1030,1030,15.261
1031,1031,116.99
1032,1032,5.4452
1033,1033,355.41
1036,1036,1.2387
1037,1037,497.71
1038,1038,917.11
1040,1040,117.75
1041,1041,56.401
1042,1042,216.22
1045,1045,23.322
1046,1046,176.95
1050,1050,1.4958
1051,1051,224.38
1052,1052,52.968
1053,1053,180.42
1054,1054,37.531
1056,1056,1.9378
1057,1057,372.39
1058,1058,1.8176
1060,1060,1.9057
1061,1061,57.415
1063,1063,2.8718
1069,1069,18.767
1070,1070,1.8968
1071,1071,4.0014
1073,1073,3.7743
1074,1074,53.199
1075,1075,221.9
1076,1076,296.48
1077,1077,13.006
1078,1078,122.37
1080,1080,1.8365
1081,1081,2.0061
1083,1083,314.11
1085,1085,66.279
1086,1086,83.233
1087,1087,197.64
1089,1089,952.23
1090,1090,4.3363
1091,1091,676.21
1092,1092,303.96
1093,1093,373.6
1094,1094,50.165
1095,1095,46.684
1096,1096,9.2352
1097,1097,2.2314
1098,1098,6.8396
1100,1100,59.351
1101,1101,4.0783
1103,1103,180.12
1104,1104,2.0584
1105,1105,11.248
1106,1106,65.111
1107,1107,948.88
1109,1109,2.1222
1110,1110,356.1
